CustomerID,Recency,Frequency,Monetary,TotalQuantity,UniqueProduct,AverageOrderValue,Cluster
13340,3.828641396489095,2.0794415416798357,9.28149570365981,5770,128,1533.782857142857,1
13341,5.568344503761097,0.6931471805599453,6.65524728153801,301,42,775.85,0
13343,5.187385805840755,0.6931471805599453,5.870510865261174,135,19,353.43,0
13344,4.23410650459726,1.3862943611198906,7.829109171398687,952,115,837.23,1
13345,5.666426688112432,0.6931471805599453,5.967427969279741,141,20,389.5,0
13347,4.2626798770413155,0.6931471805599453,5.835862815013409,205,8,341.36,0
13348,4.174387269895637,0.6931471805599453,5.458563715690134,136,14,233.76,0
13349,2.4849066497880004,0.6931471805599453,5.514718236994854,225,16,247.32,0
13350,2.833213344056216,1.0986122886681098,6.887675013147945,287,36,489.56,1
13351,4.204692619390966,0.6931471805599453,5.926766013169045,117,16,373.94,0
13352,4.110873864173311,0.6931471805599453,5.988911290320265,321,24,397.97999999999996,0
13354,4.276666119016055,0.6931471805599453,6.612753146812557,604,51,743.53,0
13355,4.812184355372417,0.6931471805599453,6.515749190558129,314,32,674.7,0
13356,4.394449154672439,0.6931471805599453,6.645403014442647,325,42,768.24,0
13357,5.552959584921617,0.6931471805599453,6.414114479970247,321,85,609.4,0
13358,5.598421958998375,0.6931471805599453,6.086842906406214,285,29,439.03,0
13359,4.174387269895637,0.6931471805599453,6.088046644954226,161,23,439.56,0
13362,2.302585092994046,1.6094379124341003,8.036489318202769,1382,128,772.6850000000001,1
13363,2.9444389791664403,1.0986122886681098,6.901234061991872,710,47,496.25,1
13364,4.276666119016055,0.6931471805599453,4.9123607248279155,71,10,134.95999999999998,0
13365,3.5553480614894135,1.0986122886681098,7.708127735453272,1247,122,1112.685,1
13366,3.9318256327243257,0.6931471805599453,4.045854353061666,144,1,56.160000000000004,0
13368,5.552959584921617,1.0986122886681098,6.436791188641277,327,29,311.7,0
13369,5.905361848054571,0.6931471805599453,5.734247015460021,149,14,308.28000000000003,0
13370,5.921578419643816,0.6931471805599453,6.62786940372116,343,39,754.87,0
13372,4.51085950651685,0.6931471805599453,5.939223435262291,159,23,378.64,0
13373,4.127134385045092,1.3862943611198906,8.105684859760789,1651,135,1104.0833333333333,1
13375,4.499809670330265,0.6931471805599453,6.658845101030894,442,37,778.65,0
13376,4.605170185988092,1.3862943611198906,6.928302726869797,493,45,339.92,0
13379,3.295836866004329,1.3862943611198906,6.351862551846838,601,85,190.85333333333332,0
13381,3.4965075614664802,1.9459101490553132,8.199824121839633,2029,77,606.5516666666666,1
13382,5.641907070938114,0.6931471805599453,5.411601408001375,131,15,222.99,0
13384,3.4657359027997265,2.0794415416798357,8.331569388203366,2422,123,593.1328571428572,1
13385,5.802118375377063,0.6931471805599453,6.283331600299074,281,35,534.57,0
13388,4.882801922586371,1.0986122886681098,6.519294769689797,282,35,338.55,0
13389,2.4849066497880004,1.3862943611198906,6.683310881934879,429,50,265.9866666666667,1
13390,4.330733340286331,0.6931471805599453,6.30093257288162,224,13,544.08,0
13391,5.3230099791384085,0.6931471805599453,4.107589788972121,4,1,59.8,0
13394,1.0986122886681098,2.1972245773362196,7.832418860516229,2392,124,315.0025,1
13395,5.225746673713202,0.6931471805599453,5.7324347172293635,336,21,307.72,0
13396,3.4011973816621555,1.0986122886681098,7.216702144538598,600,42,680.495,1
13397,4.30406509320417,1.791759469228055,7.342863328186895,430,28,308.826,1
13398,5.262690188904886,0.6931471805599453,6.127611266781323,281,26,457.34,0
13402,4.852030263919617,1.0986122886681098,6.433309799308897,479,32,310.615,0
13403,2.9444389791664403,0.6931471805599453,4.330733340286331,44,3,75.0,0
13404,0.6931471805599453,1.0986122886681098,5.5353243745214,111,11,126.245,1
13405,4.31748811353631,1.3862943611198906,6.351672492640208,165,25,190.817,0
13410,3.2188758248682006,1.791759469228055,6.911807059422235,518,15,200.612,1
13411,4.68213122712422,0.6931471805599453,5.368542811437534,72,17,213.55,0
13414,4.90527477843843,1.3862943611198906,7.238137580965946,1574,23,463.5,0
13416,3.8066624897703196,1.0986122886681098,6.570182436916891,142,11,356.25,0
13417,1.791759469228055,1.0986122886681098,6.4643234711171225,162,26,320.415,1
13418,2.5649493574615367,2.9444389791664403,8.720693878671442,3918,223,340.4127777777778,1
13419,4.174387269895637,0.6931471805599453,5.40294761562612,275,16,221.06,0
13420,5.017279836814924,1.0986122886681098,5.080472253685035,101,8,79.925,0
13421,3.713572066704308,1.0986122886681098,7.514641709852188,1128,88,916.855,1
13422,4.174387269895637,0.6931471805599453,7.8737119818711125,1326,127,2626.3,0
13425,4.6913478822291435,1.3862943611198906,7.393392317183492,1123,66,541.4033333333333,0
13426,0.6931471805599453,2.3978952727983707,8.200376120238847,2245,103,364.132,1
13427,2.995732273553991,1.3862943611198906,6.369215816648631,545,25,194.20000000000002,1
13428,2.3978952727983707,0.6931471805599453,5.3121216475244335,151,70,201.78,0
13429,2.4849066497880004,1.6094379124341003,6.915525016246498,1390,55,251.7,1
13430,2.995732273553991,1.0986122886681098,6.5227543440063265,751,48,339.725,0
13431,4.219507705176107,1.0986122886681098,7.146850916510274,672,44,634.55,0
13434,4.31748811353631,1.0986122886681098,6.282715244436788,300,9,267.12,0
13435,1.791759469228055,2.0794415416798357,8.245618036642021,2129,68,544.2700000000001,1
13436,1.0986122886681098,0.6931471805599453,5.287711320760812,76,12,196.89,0
13437,2.70805020110221,2.0794415416798357,8.134191872452362,1283,143,486.86571428571426,1
13439,5.545177444479562,0.6931471805599453,5.651471118359793,242,54,283.71,0
13441,4.532599493153256,0.6931471805599453,5.69588470252906,204,13,296.64,0
13447,3.1780538303479458,1.3862943611198906,7.030096797837492,584,55,376.38000000000005,1
13448,2.8903717578961645,1.9459101490553132,8.170663750231064,1648,137,589.115,1
13449,3.2188758248682006,0.6931471805599453,5.679762968811981,222,19,291.88,0
13450,3.332204510175204,1.9459101490553132,7.623016139787193,1982,32,340.61999999999995,1
13451,3.295836866004329,1.791759469228055,7.972210810998752,2128,315,579.6519999999999,1
13452,5.560681631015528,1.0986122886681098,6.3818160174060985,2,1,295.0,0
13453,5.117993812416755,1.0986122886681098,5.880477118918353,134,16,178.48999999999998,0
13455,3.258096538021482,1.0986122886681098,6.965401351674954,354,42,529.17,0
13456,2.9444389791664403,1.9459101490553132,7.477445859614847,765,43,294.4533333333333,1
13458,2.0794415416798357,2.70805020110221,9.174461349151194,5508,242,689.0407142857142,1
13460,3.4011973816621555,1.0986122886681098,5.217324207338505,286,16,91.72,0
13461,3.6888794541139363,1.3862943611198906,7.27655640271871,1170,14,481.6666666666667,1
13462,5.537334267018537,0.6931471805599453,5.0271645960474665,62,9,151.5,0
13464,4.07753744390572,0.6931471805599453,6.515719591185634,403,41,674.68,0
13466,5.220355825078324,0.6931471805599453,5.733017599924536,259,17,307.9,0
13467,2.4849066497880004,1.0986122886681098,6.978129862132399,580,89,535.955,1
13470,4.605170185988092,1.0986122886681098,5.111987788356544,100,7,82.5,0
13471,0.6931471805599453,1.6094379124341003,7.825181366096544,1583,214,625.46,1
13473,4.127134385045092,1.0986122886681098,6.048884037975468,266,21,211.32,0
13474,5.4680601411351315,0.6931471805599453,5.428643628223611,129,59,226.84,0
13475,5.2574953720277815,1.6094379124341003,7.2673718919667785,1012,64,357.945,0
13476,5.19295685089021,1.0986122886681098,7.122439147874555,417,56,619.235,0
13477,3.6635616461296463,1.9459101490553132,7.283159725605137,1021,57,242.42999999999998,1
13479,5.308267697401205,1.0986122886681098,5.71026144075391,134,14,150.475,0
13481,3.8501476017100584,1.791759469228055,7.498626071957096,1142,98,360.912,1
13482,5.4510384535657,0.6931471805599453,5.223809314372975,116,11,184.64,0
13483,4.204692619390966,0.6931471805599453,4.951168335262708,160,10,140.34,0
13484,5.488937726156687,0.6931471805599453,5.751937516543248,44,8,313.8,0
13485,5.455321115357702,0.6931471805599453,6.120824752413689,277,23,454.24,0
13486,4.3694478524670215,1.3862943611198906,7.024123981607583,669,69,374.1366666666667,0
13487,4.07753744390572,1.3862943611198906,6.356801864125367,265,26,191.79999999999998,0
13488,2.8903717578961645,2.6390573296152584,9.101564029017187,4518,271,689.87,1
13489,4.663439094112067,1.6094379124341003,6.110402471179496,560,11,112.38,0
13491,3.970291913552122,2.3978952727983707,7.103996177364903,903,73,121.582,1
13492,4.919980925828125,1.3862943611198906,7.147433378135437,408,38,423.28,0
13493,5.62040086571715,1.0986122886681098,6.429122525704993,380,6,309.315,0
13494,5.746203190540153,0.6931471805599453,5.759721626980309,162,18,316.26000000000005,0
13495,2.1972245773362196,1.791759469228055,7.623578405880983,829,34,408.97400000000005,1
13496,2.4849066497880004,1.0986122886681098,6.483611811351871,341,28,326.665,0
13497,5.648974238161206,1.0986122886681098,5.855215178416411,163,19,174.025,0
13499,2.9444389791664403,1.791759469228055,7.056270107190766,1365,31,231.82199999999997,1
13500,3.1780538303479458,1.3862943611198906,7.062851226189096,609,60,388.92333333333335,1
13501,5.666426688112432,0.6931471805599453,7.201409482704207,560,52,1340.32,0
13502,2.8903717578961645,1.3862943611198906,5.680172609017068,264,17,97.33333333333333,0
13503,4.276666119016055,0.6931471805599453,5.383806752563451,248,17,216.85,0
13504,4.174387269895637,0.6931471805599453,5.693496420787701,178,22,295.93,0
13505,4.30406509320417,1.6094379124341003,8.388138619999735,2486,182,1098.4075,1
13506,5.75890177387728,1.0986122886681098,6.130182466419805,324,26,229.26,0
13507,1.3862943611198906,1.6094379124341003,7.816078353206984,1597,146,619.79,1
13508,5.501258210544727,0.6931471805599453,4.718230978272105,24,12,110.97,0
13509,2.302585092994046,2.0794415416798357,6.888286995786739,1106,27,139.96,1
13510,0.6931471805599453,1.6094379124341003,7.491400044716921,1386,86,447.89,1
13512,5.568344503761097,0.6931471805599453,5.530262073815315,143,15,251.21,0
13513,4.852030263919617,0.6931471805599453,5.328361487896413,109,10,205.1,0
13514,4.31748811353631,0.6931471805599453,5.031744257306491,40,4,152.20000000000002,0
13515,4.30406509320417,1.6094379124341003,6.793600652679757,681,50,222.78,0
13516,3.091042453358316,1.3862943611198906,7.2373539466601775,985,43,463.1366666666667,1
13517,4.110873864173311,1.3862943611198906,7.663604921153483,1369,125,709.4733333333334,1
13518,4.465908118654584,0.6931471805599453,6.442794911088096,382,36,627.16,0
13519,4.3694478524670215,0.6931471805599453,4.8182634014487995,23,8,122.75,0
13520,4.0943445622221,1.9459101490553132,8.195706114352095,1649,49,604.0583333333333,1
13521,0.6931471805599453,1.3862943611198906,6.977962080025035,718,313,357.24333333333334,1
13522,3.4339872044851463,0.6931471805599453,4.842611042003125,44,5,125.80000000000001,0
13523,3.5263605246161616,1.791759469228055,8.285483051435902,1752,157,792.976,1
13524,3.7376696182833684,1.791759469228055,6.523826588404497,324,17,136.036,1
13525,2.772588722239781,1.0986122886681098,6.445370552049637,394,5,314.39,0
13527,3.5553480614894135,2.0794415416798357,7.7157300209728215,1683,153,320.33714285714285,1
13529,4.382026634673881,1.0986122886681098,5.732564276081653,74,15,153.88,0
13531,5.327876168789581,1.0986122886681098,6.1837364347551045,174,17,241.9,0
13532,3.5553480614894135,0.6931471805599453,5.353326249578836,129,66,210.31,0
13533,5.214935757608986,1.3862943611198906,5.598755236788495,202,61,89.69666666666666,0
13534,1.0986122886681098,3.258096538021482,8.677793882270105,2961,119,234.8032,1
13536,0.6931471805599453,2.0794415416798357,8.144792384587438,2126,91,492.05571428571426,1
13538,3.784189633918261,2.0794415416798357,7.156059625954846,175,10,182.97857142857143,1
13539,4.465908118654584,1.3862943611198906,6.449427224173901,320,35,210.4466666666667,0
13544,3.713572066704308,1.0986122886681098,5.624234089229733,112,76,138.03,0
13546,2.5649493574615367,1.3862943611198906,6.433084776805697,357,72,207.03,1
13548,4.574710978503383,1.0986122886681098,6.520856740447811,436,114,339.08,0
13549,3.295836866004329,2.0794415416798357,6.823503726534546,458,37,131.17142857142858,1
13551,5.768320995793772,0.6931471805599453,4.530446639792155,12,4,91.80000000000001,0
13552,4.204692619390966,2.5649493574615367,8.227126945747532,1417,82,311.6725,1
13555,4.31748811353631,1.6094379124341003,8.318712983971391,2636,128,1024.72,1
13557,3.367295829986474,1.0986122886681098,6.371714406075083,546,31,292.03,0
13558,1.9459101490553132,1.6094379124341003,6.389434973453886,338,123,148.63,1
13560,2.0794415416798357,0.6931471805599453,5.149933360781779,63,32,171.42000000000002,0
13561,5.37989735354046,0.6931471805599453,4.961865129726826,83,14,141.85999999999999,0
13562,4.418840607796598,1.3862943611198906,7.495725260414088,757,50,599.7766666666666,1
13563,4.442651256490317,1.0986122886681098,6.657407526177046,209,49,388.765,0
13564,4.976733742420574,1.3862943611198906,7.453370659852556,636,68,574.89,0
13565,2.995732273553991,1.0986122886681098,5.485709380155097,172,35,120.11,0
13566,3.7376696182833684,1.0986122886681098,6.75441760191189,567,134,428.42,0
13568,5.159055299214529,0.6931471805599453,5.2367078849163455,66,41,187.05,0
13569,2.8903717578961645,1.0986122886681098,5.8278273455181555,156,73,169.31,0
13570,5.497168225293202,0.6931471805599453,5.482678508639762,161,27,239.49,0
13571,2.6390573296152584,2.5649493574615367,7.644890636412799,1757,157,174.07833333333335,1
13572,5.332718793265369,0.6931471805599453,7.233635907747459,534,32,1384.25,0
13573,3.9318256327243257,1.0986122886681098,5.674182004879911,302,24,145.125,0
13575,3.1780538303479458,1.791759469228055,6.597241195280628,449,41,146.414,1
13576,2.3978952727983707,2.9444389791664403,8.812596379192264,2646,78,373.18555555555554,1
13577,3.258096538021482,1.6094379124341003,7.4316550622354,791,61,421.90000000000003,1
13579,2.772588722239781,1.0986122886681098,6.148553762350757,176,19,233.52,0
13581,5.736572297479192,0.6931471805599453,4.77912349311153,30,10,118.0,0
13583,5.056245805348308,0.6931471805599453,6.661893102980819,725,53,781.03,0
13584,5.730099782973574,0.6931471805599453,4.96563792816552,37,24,142.4,0
13587,4.174387269895637,0.6931471805599453,6.570042272924791,180,8,712.4,0
13588,2.833213344056216,2.302585092994046,7.815993677665464,2606,131,275.43888888888887,1
13589,2.772588722239781,1.0986122886681098,5.941880317752221,114,21,189.825,0
13590,2.4849066497880004,1.9459101490553132,7.592325784791223,1848,70,330.32,1
13591,4.189654742026425,1.3862943611198906,7.019412926024925,485,56,372.3766666666667,0
13592,3.6109179126442243,1.6094379124341003,5.5172922409900265,84,15,61.989999999999995,0
13593,4.6913478822291435,1.791759469228055,7.607321811344266,719,77,402.37600000000003,1
13594,3.9889840465642745,0.6931471805599453,5.986376625559036,359,26,396.97,0
13596,1.9459101490553132,1.0986122886681098,6.499952440510379,384,133,332.055,1
13598,3.871201010907891,0.6931471805599453,5.081652781331536,52,33,160.04,0
13599,0.6931471805599453,3.091042453358316,8.546930618480117,3293,171,245.2342857142857,1
13600,5.746203190540153,0.6931471805599453,5.395988393721483,324,19,219.52,0
13601,3.828641396489095,1.0986122886681098,6.54293294933599,548,90,346.66,0
13602,4.189654742026425,0.6931471805599453,6.063529362008149,267,23,428.89,0
13603,3.295836866004329,0.6931471805599453,5.108003959824529,164,27,164.34,0
13606,3.4011973816621555,1.3862943611198906,5.6267214285197396,276,40,92.25,0
13607,3.713572066704308,0.6931471805599453,6.516947229467592,288,93,675.51,0
13610,2.5649493574615367,2.0794415416798357,6.987794909727863,488,165,154.6185714285714,1
13611,4.499809670330265,1.3862943611198906,7.052201883347165,754,67,384.8,0
13614,3.2188758248682006,1.6094379124341003,7.369260397972974,564,171,396.365,1
13615,5.768320995793772,0.6931471805599453,6.037130789291114,189,23,417.69,0
13617,3.713572066704308,1.3862943611198906,6.301116015363744,300,31,181.39333333333332,0
13618,5.1647859739235145,0.6931471805599453,5.183691840706733,246,13,177.34,0
13621,4.770684624465665,0.6931471805599453,5.3699401102210045,343,19,213.85,0
13623,3.4657359027997265,1.791759469228055,6.591317015443623,286,75,145.548,1
13626,5.537334267018537,0.6931471805599453,5.5538506606638975,209,19,257.23,0
13627,4.0943445622221,1.791759469228055,7.402128297855622,1269,84,327.694,1
13629,3.1780538303479458,2.4849066497880004,8.961027368080067,4372,28,708.3963636363636,1
13630,1.791759469228055,2.0794415416798357,7.617159593311352,1391,51,290.2542857142857,1
13631,4.61512051684126,2.4849066497880004,8.029895274358873,467,6,279.1290909090909,1
13632,3.258096538021482,1.791759469228055,7.659138348252998,1031,121,423.78599999999994,1
13634,3.5263605246161616,1.791759469228055,7.344951585251755,700,156,309.47200000000004,1
13635,4.23410650459726,0.6931471805599453,6.977309326313799,677,62,1071.03,0
13636,3.6375861597263857,1.791759469228055,6.856588292406893,592,57,189.824,1
13637,3.970291913552122,1.3862943611198906,6.6912148788015,405,79,268.09999999999997,0
13638,2.833213344056216,0.6931471805599453,4.817374117263916,93,8,122.64,0
13639,4.31748811353631,0.6931471805599453,6.941518821134943,800,39,1033.34,0
13642,5.37989735354046,0.6931471805599453,5.7470973593421455,151,57,312.28,0
13643,3.4657359027997265,1.3862943611198906,6.254674607635275,273,24,173.14666666666668,0
13644,2.833213344056216,1.6094379124341003,7.87293521773988,2067,144,656.065,1
13645,4.795790545596741,0.6931471805599453,5.533784667551078,158,5,252.1,0
13647,2.3978952727983707,1.6094379124341003,7.4079970912884825,887,65,412.03000000000003,1
13649,5.552959584921617,1.0986122886681098,5.851052393391237,139,23,173.3,0
13650,2.8903717578961645,1.9459101490553132,7.516074152465826,922,79,306.0566666666667,1
13651,3.58351893845611,1.0986122886681098,4.55597994179732,33,6,47.1,0
13652,3.8501476017100584,1.3862943611198906,6.999495457544853,578,48,365.02666666666664,1
13654,3.784189633918261,1.9459101490553132,7.90408748775984,2182,157,451.22166666666664,1
13655,4.74493212836325,1.0986122886681098,6.83944431779864,605,52,466.485,0
13656,5.111987788356544,1.0986122886681098,5.941880317752221,490,49,189.825,0
13657,2.4849066497880004,1.0986122886681098,5.948400457636955,209,16,191.07,0
13658,2.3978952727983707,1.791759469228055,7.878598588006555,1019,91,527.8340000000001,1
13659,5.332718793265369,1.0986122886681098,7.355001921105257,882,92,781.5,0
13662,4.465908118654584,1.3862943611198906,6.782486797146853,533,50,293.75333333333333,0
13663,5.19295685089021,0.6931471805599453,5.249494701850468,91,13,189.47,0
13666,4.110873864173311,1.3862943611198906,4.450269224770129,41,12,28.21666666666667,0
13667,5.0106352940962555,0.6931471805599453,5.703949127435522,149,82,299.05,0
13668,1.3862943611198906,3.091042453358316,8.750022484127467,3722,284,300.46809523809526,1
13669,3.9512437185814275,1.0986122886681098,5.391579997007726,237,9,109.275,0
13670,4.330733340286331,0.6931471805599453,5.859931157146132,282,25,349.7,0
13672,5.71042701737487,1.0986122886681098,5.233192006587575,57,4,93.19500000000001,0
13673,2.995732273553991,1.0986122886681098,5.962138717726154,114,47,193.72,0
13675,5.0238805208462765,1.0986122886681098,6.189946485351331,330,25,243.41000000000003,0
13678,5.030437921392435,0.6931471805599453,5.453610250954072,924,16,232.6,0
13680,0.6931471805599453,1.6094379124341003,8.221511204811428,1934,164,929.78,1
13681,2.9444389791664403,1.6094379124341003,6.720015067761323,360,37,206.9575,1
13682,5.236441962829949,0.6931471805599453,4.102643365036796,10,3,59.5,0
13684,5.659482215759621,0.6931471805599453,4.191622501686571,38,29,65.13,0
13685,1.3862943611198906,2.0794415416798357,8.045729296501372,5056,29,445.63428571428574,1
13686,5.214935757608986,0.6931471805599453,4.290459441148391,70,8,72.0,0
13689,4.1588830833596715,0.6931471805599453,6.814542897259958,512,6,910.0,0
13690,4.0943445622221,0.6931471805599453,5.1547356380700124,67,9,172.25,0
13692,3.258096538021482,1.3862943611198906,7.30607491892943,1226,48,496.1066666666666,1
13695,3.4657359027997265,2.772588722239781,7.826095908379989,1603,46,166.942,1
13697,3.6888794541139363,0.6931471805599453,5.025852259901116,177,12,151.29999999999998,0
13699,5.049856007249537,0.6931471805599453,5.735216540145732,66,14,308.58000000000004,0
13700,3.295836866004329,2.3978952727983707,7.718521037231551,2281,139,224.863,1
13703,5.765191102784844,0.6931471805599453,4.61015772749913,10,1,99.5,0
13704,1.791759469228055,2.302585092994046,7.744595794291895,1531,111,256.4511111111111,1
13705,2.1972245773362196,1.3862943611198906,6.569285047698251,363,25,237.28666666666666,1
13706,5.717027701406222,0.6931471805599453,5.8045022386644325,189,20,330.79,0
13707,5.5909869805108565,1.0986122886681098,6.693831593776871,351,48,403.205,0
13708,5.605802066295998,0.6931471805599453,5.657144991804844,301,49,285.33,0
13709,1.6094379124341003,2.6390573296152584,8.74967698652825,3508,244,485.2038461538462,1
13710,3.4965075614664802,0.6931471805599453,5.201145454795763,176,8,180.48,0
13711,5.393627546352362,1.0986122886681098,5.5336266147611175,140,11,126.03,0
13712,5.5134287461649825,0.6931471805599453,5.437383414671034,352,10,228.84,0
13715,5.641907070938114,1.791759469228055,6.983224467118015,562,89,215.478,0
13716,5.598421958998375,0.6931471805599453,4.936486295459933,138,21,138.28,0
13717,3.4965075614664802,1.9459101490553132,7.276563318324119,1959,92,240.835,1
13718,5.5093883366279774,1.0986122886681098,5.728637675654378,173,9,153.275,0
13719,2.772588722239781,1.791759469228055,6.949549600639115,609,56,208.336,1
13720,4.770684624465665,1.6094379124341003,6.685736095329637,501,42,199.975,0
13721,3.6109179126442243,0.6931471805599453,6.263664893709055,316,28,524.14,0
13722,4.890349128221754,1.3862943611198906,7.773346224518516,1401,75,791.8033333333333,1
13723,5.384495062789089,0.6931471805599453,5.302558360805292,43,6,199.85000000000002,0
13725,3.9318256327243257,2.1972245773362196,7.5916396922628975,806,95,247.57,1
13726,3.6888794541139363,1.0986122886681098,6.985327244577021,1054,39,539.8299999999999,0
13727,3.4011973816621555,1.0986122886681098,5.81257708704831,162,19,166.74,0
13728,3.6375861597263857,1.9459101490553132,6.924750046357999,458,38,169.35666666666665,1
13730,4.919980925828125,1.0986122886681098,6.624861723262153,488,38,376.3,0
13731,5.393627546352362,1.0986122886681098,6.416062123365316,278,36,305.295,0
13732,3.367295829986474,0.6931471805599453,6.200225158054739,498,33,491.86,0
13735,3.258096538021482,1.6094379124341003,7.967120720822151,1128,158,720.885,1
13736,1.791759469228055,1.0986122886681098,6.594139824503851,496,166,364.9,1
13737,5.303304908059076,0.6931471805599453,5.830708768228588,125,29,339.59999999999997,0
13739,2.9444389791664403,0.6931471805599453,5.384036241950574,54,3,216.9,0
13740,5.488937726156687,0.6931471805599453,5.862920695994498,425,23,350.75,0
13741,4.290459441148391,1.3862943611198906,6.50642660402637,218,34,222.81000000000003,0
13742,2.8903717578961645,2.5649493574615367,8.04201459509639,1115,200,258.9891666666667,1
13743,1.3862943611198906,2.0794415416798357,7.2023633115046515,1776,8,191.65714285714284,1
13744,4.564348191467836,1.0986122886681098,6.9861227380561495,1153,54,540.26,0
13745,5.093750200806762,0.6931471805599453,5.707243146285182,496,25,300.04,0
13747,5.926926025970411,0.6931471805599453,4.389498649512583,8,1,79.6,0
13748,4.574710978503383,1.791759469228055,6.855672199111912,439,24,189.65,1
13750,4.007333185232471,1.791759469228055,7.407475465015805,516,20,329.452,1
13751,5.666426688112432,0.6931471805599453,5.694573535570891,152,9,296.25,0
13752,4.8283137373023015,1.9459101490553132,7.07019720551526,874,64,195.89666666666668,1
13753,5.666426688112432,0.6931471805599453,6.609699586102796,512,35,741.26,0
13754,5.030437921392435,1.0986122886681098,5.647564794657972,214,11,141.29999999999998,0
13755,1.6094379124341003,2.302585092994046,7.653997629576229,1242,232,234.2288888888889,1
13756,1.0986122886681098,2.70805020110221,8.55458916381921,3188,66,370.68,1
13758,2.5649493574615367,2.0794415416798357,8.068261971187837,1844,104,455.79285714285714,1
13759,3.5263605246161616,1.0986122886681098,6.492860854269306,287,24,329.70500000000004,0
13760,4.007333185232471,1.0986122886681098,5.662231047497966,197,50,143.395,0
13761,3.9318256327243257,1.0986122886681098,6.976954795783142,642,68,535.325,0
13762,5.393627546352362,0.6931471805599453,5.729190278590734,272,7,306.72,0
13763,4.1588830833596715,0.6931471805599453,7.447727969752915,728,15,1714.96,0
13764,4.276666119016055,1.3862943611198906,7.3267418914616185,926,183,506.47333333333336,1
13769,1.0986122886681098,2.3978952727983707,7.936485014799888,1163,73,279.651,1
13771,4.174387269895637,1.6094379124341003,7.876809224383177,1477,114,658.6125,1
13772,3.5553480614894135,1.3862943611198906,7.024319794766853,540,141,374.21000000000004,1
13774,4.418840607796598,0.6931471805599453,5.846438775057725,192,22,345.0,0
13778,4.6443908991413725,0.6931471805599453,5.191288793789513,70,9,178.7,0
13780,2.0794415416798357,1.0986122886681098,5.888905658780245,318,56,180.005,0
13781,5.529429087511423,0.6931471805599453,4.858571324462998,30,17,127.84,0
13782,2.6390573296152584,1.9459101490553132,6.8132907415215165,369,96,151.47666666666666,1
13784,2.3978952727983707,2.4849066497880004,7.809456093748633,2493,9,223.89,1
13786,5.908082938168931,0.6931471805599453,5.444147814759576,136,7,230.39999999999998,0
13787,4.343805421853684,1.0986122886681098,5.736701321413311,337,24,154.52,0
13790,1.6094379124341003,0.6931471805599453,5.857361562584502,748,45,348.8,0
13791,4.859812404361672,1.0986122886681098,7.324489979348532,1200,7,758.0,0
13792,4.204692619390966,1.0986122886681098,5.280916851867869,92,13,97.775,0
13799,4.770684624465665,1.0986122886681098,6.5364886784538845,402,32,344.43,0
13800,5.739792912179234,0.6931471805599453,6.32672176017265,331,33,558.32,0
13801,4.219507705176107,0.6931471805599453,5.786283696167945,168,23,324.8,0
13802,4.941642422609304,1.3862943611198906,8.433902882657025,2572,55,1533.14,1
13803,5.545177444479562,0.6931471805599453,5.627872880555851,121,17,277.07,0
13804,3.4657359027997265,2.0794415416798357,7.85917760571858,1462,124,369.77,1
13805,3.970291913552122,1.0986122886681098,6.830442175879467,1900,10,462.3,0
13806,4.174387269895637,0.6931471805599453,5.550553592065519,56,10,256.38,0
13807,5.908082938168931,0.6931471805599453,4.732683506287051,36,7,112.6,0
13808,1.9459101490553132,1.791759469228055,7.466605059322925,782,70,349.53200000000004,1
13809,5.723585101952381,0.6931471805599453,5.0501764687167885,29,11,155.05,0
13810,3.4011973816621555,1.3862943611198906,7.313227053734746,312,32,499.67,1
13811,5.220355825078324,1.3862943611198906,6.703801422061068,68,7,271.5,0
13812,3.7612001156935624,1.3862943611198906,6.29156913955832,333,33,179.66666666666666,0
13813,3.713572066704308,1.6094379124341003,7.221002753764198,552,54,341.71500000000003,1
13814,4.532599493153256,1.0986122886681098,7.365256072504094,864,37,789.56,0
13815,3.1354942159291497,1.6094379124341003,8.301114624224146,2560,132,1006.84,1
13816,3.2188758248682006,1.0986122886681098,6.3503096345809205,269,25,285.83500000000004,0
13817,3.4011973816621555,1.0986122886681098,5.950590467898009,211,20,191.49,0
13819,5.713732805509369,1.3862943611198906,7.039967051290641,1109,26,380.1166666666666,0
13821,4.983606621708336,1.0986122886681098,5.957494027536828,153,51,192.82,0
13822,1.9459101490553132,1.0986122886681098,6.450470422144176,611,90,316.0,1
13823,2.995732273553991,1.0986122886681098,6.865536476045727,439,39,478.83,0
13824,3.5263605246161616,1.791759469228055,7.438348235303808,768,34,339.788,1
13826,5.176149732573829,0.6931471805599453,5.249652194566756,82,10,189.5,0
13827,4.07753744390572,1.3862943611198906,6.018106478054404,138,83,136.6,0
13828,3.1354942159291497,0.6931471805599453,5.349438146055751,311,15,209.49,0
13831,2.833213344056216,1.9459101490553132,7.695962608091198,743,58,366.4083333333333,1
13832,2.995732273553991,0.6931471805599453,3.9740583963475986,28,3,52.199999999999996,0
13833,5.075173815233827,0.6931471805599453,5.9528536479803265,117,28,383.85,0
13835,3.258096538021482,1.6094379124341003,6.728114126692287,442,48,208.6425,1
13837,5.3612921657094255,1.0986122886681098,5.589455958348054,182,17,133.29500000000002,0
13838,1.9459101490553132,1.6094379124341003,6.515926768396882,254,144,168.705,1
